Amount,Class,Hour
9.99,0,19.0
25.82,0,19.0
4.99,0,19.0
11.5,0,19.0
188.9,0,19.0
29.95,0,19.0
13.0,0,19.0
9.99,0,19.0
177.8,0,19.0
3.85,0,19.0
15.0,0,19.0
39.98,0,19.0
169.13,0,19.0
9.0,0,19.0
7.18,0,19.0
7.88,0,19.0
0.89,0,19.0
10.11,0,19.0
12.33,0,19.0
44.51,0,19.0
10.62,0,19.0
10.02,0,19.0
1.98,0,19.0
8.2,0,19.0
1.0,0,19.0
1.98,0,19.0
1379.0,0,19.0
1.98,0,19.0
80.0,0,19.0
23.59,0,19.0
15.77,0,19.0
53.8,0,19.0
0.99,0,19.0
18.93,0,19.0
1.0,0,19.0
15.0,0,19.0
4.81,0,19.0
31.8,0,19.0
79.08,0,19.0
0.89,0,19.0
1.0,0,19.0
25.3,0,19.0
25.3,0,19.0
8.05,0,19.0
8.05,0,19.0
22.99,0,19.0
28.75,0,19.0
1.98,0,19.0
1.18,0,19.0
1.18,0,19.0
1.18,0,19.0
1.18,0,19.0
125.0,0,19.0
1.29,0,19.0
0.95,0,19.0
150.0,0,19.0
72.59,0,19.0
51.11,0,19.0
3.55,0,19.0
5.0,0,19.0
62.99,0,19.0
1.51,0,19.0
320.0,0,19.0
16.99,0,19.0
2.31,0,19.0
0.89,0,19.0
210.45,0,19.0
152.0,0,19.0
14.97,0,19.0
258.0,0,19.0
10.45,0,19.0
1.99,0,19.0
24.99,0,19.0
205.0,0,19.0
1.0,0,19.0
406.19,0,19.0
9.85,0,19.0
24.99,0,19.0
73.65,0,19.0
1.98,0,19.0
12.1,0,19.0
112.0,0,19.0
138.0,0,19.0
5.0,0,19.0
0.78,0,19.0
21.2,0,19.0
2.69,0,19.0
7.7,0,19.0
17.33,0,19.0
0.77,0,19.0
7.63,0,19.0
2.36,0,19.0
405.42,0,19.0
193.02,0,19.0
1092.5,0,19.0
68.8,0,19.0
28.75,0,19.0
269.33,0,19.0
5.78,0,19.0
1250.0,0,19.0
500.0,0,19.0
11.5,0,19.0
0.69,0,19.0
18.96,0,19.0
80.0,0,19.0
9.99,0,19.0
61.67,0,19.0
12.31,0,19.0
70.65,0,19.0
835.0,0,19.0
0.93,0,19.0
285.98,0,19.0
8.75,0,19.0
49.9,0,19.0
24.0,0,19.0
33.23,0,19.0
0.76,0,19.0
0.76,0,19.0
23.55,0,19.0
11.08,0,19.0
135.0,0,19.0
49.22,0,19.0
96.9,0,19.0
5.99,0,19.0
4.98,0,19.0
50.0,0,19.0
1.91,0,19.0
15.0,0,19.0
11.5,0,19.0
48.9,0,19.0
0.89,0,19.0
44.3,0,19.0
119.99,0,19.0
1.79,0,19.0
131.35,0,19.0
170.13,0,19.0
0.89,0,19.0
4.0,0,19.0
59.22,0,19.0
8.99,0,19.0
165.52,0,19.0
118.6,0,19.0
1.0,0,19.0
69.0,0,19.0
29.57,0,19.0
35.2,0,19.0
270.0,0,19.0
19.95,0,19.0
24.99,0,19.0
196.85,0,19.0
1.79,0,19.0
9.99,0,19.0
10.8,0,19.0
1000.0,0,19.0
13.99,0,19.0
10.95,0,19.0
9.98,0,19.0
17.99,0,19.0
9.03,0,19.0
8.49,0,19.0
10.0,0,19.0
1.29,0,19.0
10.0,0,19.0
103.02,0,19.0
0.76,0,19.0
96.87,0,19.0
2.51,0,19.0
11.5,0,19.0
7.14,0,19.0
48.65,0,19.0
540.0,0,19.0
89.81,0,19.0
71.0,0,19.0
66.89,0,19.0
946.72,0,19.0
44.22,0,19.0
1.29,0,19.0
222.07,0,19.0
5.49,0,19.0
10.79,0,19.0
5.99,0,19.0
0.99,0,19.0
50.84,0,19.0
26.99,0,19.0
430.0,0,19.0
2.39,0,19.0
128.3,0,19.0
0.77,0,19.0
10.0,0,19.0
41.99,0,19.0
10.0,0,19.0
23.74,0,19.0
2.28,0,19.0
709.1,0,19.0
1.97,0,19.0
79.98,0,19.0
9.99,0,19.0
20.8,0,19.0
0.76,0,19.0
9.99,0,19.0
1.98,0,19.0
20.0,0,19.0
79.0,0,19.0
38.16,0,19.0
24.99,0,19.0
4.0,0,19.0
0.89,0,19.0
61.2,0,19.0
9.01,0,19.0
36.0,0,19.0
7.32,0,19.0
9.99,0,19.0
46.75,0,19.0
1.0,0,19.0
46.5,0,19.0
1.98,0,19.0
40.0,0,19.0
260.0,0,19.0
334.0,0,19.0
0.89,0,19.0
29.99,0,19.0
4.0,0,19.0
11.5,0,19.0
30.0,0,19.0
19.5,0,19.0
1.29,0,19.0
1.0,0,19.0
4.0,0,19.0
99.8,0,19.0
1.0,0,19.0
44.76,0,19.0
192.72,0,19.0
4.78,0,19.0
19.99,0,19.0
43.46,0,19.0
1.18,0,19.0
0.99,0,19.0
19.98,0,19.0
389.47,0,19.0
102.82,0,19.0
49.99,0,19.0
7.5,0,19.0
26.89,0,19.0
2.68,0,19.0
767.0,0,19.0
18.91,0,19.0
0.76,0,19.0
12.9,0,19.0
54.99,0,19.0
21.38,0,19.0
7.49,0,19.0
190.0,0,19.0
99.0,0,19.0
118.0,0,19.0
83.94,0,19.0
54.94,0,19.0
11.0,0,19.0
19.95,0,19.0
8.94,0,19.0
2.0,0,19.0
0.31,0,19.0
54.99,0,19.0
10.59,0,19.0
64.0,0,19.0
1.53,0,19.0
79.99,0,19.0
2.69,0,19.0
18.99,0,19.0
1.98,0,19.0
1.0,0,19.0
9.95,0,19.0
238.62,0,19.0
2.28,0,19.0
1.29,0,19.0
2.28,0,19.0
5.98,0,19.0
113.35,0,19.0
9.99,0,19.0
49.99,0,19.0
1.98,0,19.0
4.49,0,19.0
1.0,0,19.0
9.99,0,19.0
1.0,0,19.0
0.77,1,19.0
11.6,0,19.0
1.0,0,19.0
220.28,0,19.0
92.0,0,19.0
1.0,0,19.0
5.99,0,19.0
13.99,0,19.0
49.95,0,19.0
116.0,0,19.0
43.0,0,19.0
1.98,0,19.0
35.98,0,19.0
176.25,0,19.0
44.03,0,19.0
502.6,0,19.0
3.7,0,19.0
14.55,0,19.0
25.0,0,19.0
0.99,0,19.0
195.39,0,19.0
40.99,0,19.0
1.0,0,19.0
19.95,0,19.0
137.08,0,19.0
182.02,0,19.0
35.0,0,19.0
500.0,0,19.0
17.0,0,19.0
7.08,0,19.0
63.95,0,19.0
198.0,0,19.0
176.9,0,19.0
179.23,0,19.0
249.0,0,19.0
37.0,0,19.0
299.0,0,19.0
14.27,0,19.0
1.0,0,19.0
495.0,0,19.0
9.99,0,19.0
40.05,0,19.0
1.0,0,19.0
29.0,0,19.0
42.9,0,19.0
90.95,0,19.0
0.99,0,19.0
12.99,0,19.0
632.34,0,19.0
1.0,0,19.0
7.7,0,19.0
10.0,0,19.0
17.99,0,19.0
1.78,0,19.0
35.0,0,19.0
2.29,0,19.0
10.62,0,19.0
128.65,0,19.0
2.99,0,19.0
12.31,0,19.0
8.7,0,19.0
101.5,0,19.0
231.0,0,19.0
3.84,0,19.0
228.44,0,19.0
175.0,0,19.0
269.0,0,19.0
10.0,0,19.0
1.98,0,19.0
32.8,0,19.0
98.0,0,19.0
37.18,0,19.0
3.99,0,19.0
12.31,0,19.0
39.36,0,19.0
93.8,0,19.0
40.0,0,19.0
7.49,0,19.0
312.32,0,19.0
80.94,0,19.0
10.0,0,19.0
10.0,0,19.0
1.79,0,19.0
43.0,0,19.0
8.01,0,19.0
0.99,0,19.0
740.0,0,19.0
13.37,0,19.0
19.13,0,19.0
19.99,0,19.0
1.0,0,19.0
1.0,0,19.0
240.0,0,19.0
242.21,0,19.0
5.9,0,19.0
1.98,0,19.0
764.15,0,19.0
74.34,0,19.0
30.94,0,19.0
12.0,0,19.0
4.49,0,19.0
1.0,0,19.0
37.15,0,19.0
94.82,0,19.0
4.99,0,19.0
755.46,0,19.0
2.25,0,19.0
17.88,0,19.0
10.0,0,19.0
17.6,0,19.0
156.27,0,19.0
35.0,0,19.0
524.95,0,19.0
13.94,0,19.0
0.0,0,19.0
387.8,0,19.0
485.0,0,19.0
49.99,0,19.0
610.0,0,19.0
9.99,0,19.0
1.98,0,19.0
16.96,0,19.0
157.14,0,19.0
7.99,0,19.0
20.0,0,19.0
7.16,0,19.0
5.99,0,19.0
3.59,0,19.0
0.76,0,19.0
708.32,0,19.0
196.29,0,19.0
39.98,0,19.0
7.1,0,19.0
4.99,0,19.0
9.99,0,19.0
9.99,0,19.0
0.98,0,19.0
10.0,0,19.0
71.8,0,19.0
15.99,0,19.0
96.0,0,19.0
19.09,0,19.0
60.23,0,19.0
96.45,0,19.0
135.0,0,19.0
9.99,0,19.0
32.41,0,19.0
0.89,0,19.0
6.0,0,19.0
4.0,0,19.0
1.98,0,19.0
31.95,0,19.0
1.0,0,19.0
35.05,0,19.0
6.28,0,19.0
35.48,0,19.0
37.02,0,19.0
8.99,0,19.0
1.98,0,19.0
42.81,0,19.0
10.0,0,19.0
45.0,0,19.0
189.62,0,19.0
11.5,0,19.0
11.5,0,19.0
6.99,0,19.0
6.99,0,19.0
49.99,0,19.0
6.95,0,19.0
42.32,0,19.0
80.5,0,19.0
0.76,0,19.0
122.0,0,19.0
53.0,0,19.0
117.4,0,19.0
13.0,0,19.0
13.0,0,19.0
13.0,0,19.0
25.0,0,19.0
25.0,0,19.0
25.0,0,19.0
66.39,0,19.0
66.39,0,19.0
66.39,0,19.0
16.7,0,19.0
91.27,0,19.0
10.0,0,19.0
12.14,0,19.0
160.5,0,19.0
6.0,0,19.0
9.5,0,19.0
9.5,0,19.0
12.9,0,19.0
12.9,0,19.0
14.94,0,19.0
73.0,0,19.0
53.85,0,19.0
30.0,0,19.0
118.49,0,19.0
15.0,0,19.0
69.0,0,19.0
144.39,0,19.0
6.84,0,19.0
27.35,0,19.0
10.0,0,19.0
157.4,0,19.0
2.99,0,19.0
50.0,0,19.0
239.0,0,19.0
4.29,0,19.0
37.89,0,19.0
24.99,0,19.0
19.98,0,19.0
0.89,0,19.0
8.98,0,19.0
1.0,0,19.0
55.0,0,19.0
2.69,0,19.0
9.99,0,19.0
94.8,0,19.0
0.99,0,19.0
0.76,0,19.0
36.57,0,19.0
13.99,0,19.0
38.0,0,19.0
250.0,0,19.0
39.9,0,19.0
19.95,0,19.0
0.76,0,19.0
186.15,0,19.0
9.99,0,19.0
1.0,0,19.0
11.41,0,19.0
35.2,0,19.0
4.0,0,19.0
31.46,0,19.0
1.0,0,19.0
49.99,0,19.0
1.0,0,19.0
0.99,0,19.0
4.86,0,19.0
56.86,0,19.0
29.0,0,19.0
1.29,0,19.0
16.0,0,19.0
33.01,0,19.0
9.99,0,19.0
3.7,0,19.0
162.3,0,19.0
1.0,0,19.0
53.6,0,19.0
7.84,0,19.0
24.62,0,19.0
3.8,0,19.0
1.0,0,19.0
1.21,0,19.0
0.89,0,19.0
2.0,0,19.0
1.98,0,19.0
1.0,0,19.0
481.49,0,19.0
9.76,0,19.0
624.0,0,19.0
1.0,0,19.0
6.03,0,19.0
17.42,0,19.0
17.42,0,19.0
51.3,0,19.0
51.3,0,19.0
13.88,0,19.0
75.3,0,19.0
86.37,0,19.0
1.79,0,19.0
40.13,0,19.0
25.8,0,19.0
18.6,0,19.0
210.0,0,19.0
20.0,0,19.0
53.83,0,19.0
174.79,0,19.0
4.49,0,19.0
15.06,0,19.0
793.45,0,19.0
20.0,0,19.0
308.7,0,19.0
0.89,0,19.0
12.31,0,19.0
95.15,0,19.0
48.31,0,19.0
0.8,0,19.0
42.95,0,19.0
1.49,0,19.0
0.89,0,19.0
19.95,0,19.0
42.47,0,19.0
7.53,0,19.0
69.0,0,19.0
20.0,0,19.0
38.6,0,19.0
140.0,0,19.0
12.0,0,19.0
1.29,0,19.0
271.16,0,19.0
41.78,0,19.0
68.95,0,19.0
195.64,0,19.0
11.02,0,19.0
4.43,0,19.0
82.0,0,19.0
54.0,0,19.0
19.95,0,19.0
7.58,0,19.0
1.18,0,19.0
11.97,0,19.0
367.05,0,19.0
4.99,0,19.0
16.31,0,19.0
1.98,0,19.0
59.34,0,19.0
14.74,0,19.0
100.0,0,19.0
28.96,0,19.0
56.95,0,19.0
56.0,0,19.0
29.2,0,19.0
0.99,0,19.0
15.49,0,19.0
18.0,0,19.0
69.99,0,19.0
9.85,0,19.0
20.22,0,19.0
8.99,0,19.0
162.0,0,19.0
0.77,0,19.0
0.89,0,19.0
900.0,0,19.0
5.0,0,19.0
4.49,0,19.0
0.76,0,19.0
40.0,0,19.0
0.99,0,19.0
1.98,0,19.0
26.29,0,19.0
55.85,0,19.0
1.79,0,19.0
49.99,0,19.0
25.52,0,19.0
44.11,0,19.0
49.0,0,19.0
55.49,0,19.0
37.89,0,19.0
1.9,0,19.0
0.76,0,19.0
0.89,0,19.0
39.99,0,19.0
36.44,0,19.0
9.99,0,19.0
14.97,0,19.0
100.0,0,19.0
33.63,0,19.0
36.73,0,19.0
28.56,0,19.0
7.38,0,19.0
52.0,0,19.0
9.99,0,19.0
1.98,0,19.0
1660.0,0,19.0
56.95,0,19.0
1.29,0,19.0
179.0,0,19.0
45.9,0,19.0
36.0,0,19.0
5.0,0,19.0
5.38,0,19.0
44.99,0,19.0
9.12,0,19.0
11.24,0,19.0
12.0,0,19.0
23.99,0,19.0
11.01,0,19.0
10.99,0,19.0
4.99,0,19.0
12.99,0,19.0
48.0,0,19.0
170.94,0,19.0
28.4,0,19.0
8.99,0,19.0
24.4,0,19.0
48.16,0,19.0
215.7,0,19.0
156.0,0,19.0
1291.94,0,19.0
4.99,0,19.0
1.0,0,19.0
8.02,0,19.0
0.76,0,19.0
9.99,0,19.0
1.54,0,19.0
23.99,0,19.0
33.3,0,19.0
33.0,0,19.0
16.66,0,19.0
136.0,0,19.0
231.0,0,19.0
56.86,0,19.0
39.0,0,19.0
94.84,0,19.0
9.72,0,19.0
50.0,0,19.0
2.69,0,19.0
36.0,0,19.0
6.03,0,19.0
7.18,0,19.0
22.65,0,19.0
1.29,0,19.0
1.0,0,19.0
1.98,0,19.0
235.0,0,19.0
10.7,0,19.0
22.19,0,19.0
75.98,0,19.0
168.0,0,19.0
1.0,0,19.0
0.92,0,19.0
40.0,0,19.0
1.0,0,19.0
19.71,0,19.0
1.0,0,19.0
27.97,0,19.0
1.0,0,19.0
0.99,0,19.0
1479.9,0,19.0
0.89,0,19.0
835.0,0,19.0
61.59,0,19.0
1.0,0,19.0
15.0,0,19.0
8.39,0,19.0
14.99,0,19.0
17.95,0,19.0
46.0,0,19.0
1.99,0,19.0
62.84,0,19.0
2.49,0,19.0
24.99,0,19.0
11.22,0,19.0
15.78,0,19.0
42.81,0,19.0
19.95,0,19.0
42.81,0,19.0
54.99,0,19.0
5.49,0,19.0
547.68,0,19.0
15.69,0,19.0
10.53,0,19.0
1.0,0,19.0
13.99,0,19.0
1.0,0,19.0
10.0,0,19.0
9.99,0,19.0
31.03,0,19.0
23.0,0,19.0
28.9,0,19.0
50.96,0,19.0
49.99,0,19.0
106.96,0,19.0
6.06,0,19.0
18.98,0,19.0
9.99,0,19.0
44.99,0,19.0
172.77,0,19.0
339.0,0,19.0
13.99,0,19.0
9.42,0,19.0
29.56,0,19.0
0.01,0,19.0
6.57,0,19.0
20.0,0,19.0
42.81,0,19.0
54.99,0,19.0
32.0,0,19.0
7.48,0,19.0
183.0,0,19.0
29.99,0,19.0
1.98,0,19.0
6.0,0,19.0
14.99,0,19.0
9.12,0,19.0
2.23,0,19.0
1.79,0,19.0
98.0,0,19.0
18.91,0,19.0
5.49,0,19.0
12.4,0,19.0
10.8,0,19.0
24.95,0,19.0
21.58,0,19.0
1.0,0,19.0
101.5,0,19.0
46.0,0,19.0
37.7,0,19.0
2.58,0,19.0
10.94,0,19.0
1.68,0,19.0
12.55,0,19.0
0.76,0,19.0
0.99,0,19.0
0.77,0,19.0
27.2,0,19.0
1206.71,0,19.0
3.79,0,19.0
9.99,0,19.0
43.95,0,19.0
1.29,0,19.0
10.0,0,19.0
10.0,0,19.0
199.0,0,19.0
1.46,0,19.0
22.68,0,19.0
9.03,0,19.0
1.0,0,19.0
11.96,0,19.0
12.99,0,19.0
93.97,0,19.0
15.0,0,19.0
1.79,0,19.0
15.25,0,19.0
110.0,0,19.0
3.89,0,19.0
1.29,0,19.0
528.7,0,19.0
0.89,0,19.0
1.0,0,19.0
144.23,0,19.0
17.65,0,19.0
90.75,0,19.0
320.09,0,19.0
284.2,0,19.0
2.27,0,19.0
15.0,0,19.0
19.0,0,19.0
39.0,0,19.0
20.0,0,19.0
60.0,0,19.0
5.99,0,19.0
1.0,0,19.0
9.99,0,19.0
7.56,0,19.0
20.0,0,19.0
24.99,0,19.0
0.76,0,19.0
33.0,0,19.0
2.28,0,19.0
14.95,0,19.0
55.0,0,19.0
5.99,0,19.0
26.95,0,19.0
173.87,0,19.0
46.0,0,19.0
9.78,0,19.0
8.99,0,19.0
1.0,0,19.0
2.68,0,19.0
276.3,0,19.0
15.0,0,19.0
38.49,0,19.0
31.5,0,19.0
1.29,0,19.0
69.95,0,19.0
69.5,0,19.0
64.48,0,19.0
0.89,0,19.0
21.6,0,19.0
1.0,0,19.0
2.97,0,19.0
44.0,0,19.0
17.99,0,19.0
1.0,0,19.0
1.0,0,19.0
3.42,0,19.0
20.04,0,19.0
46.0,0,19.0
24.99,0,19.0
1.98,0,19.0
79.0,0,19.0
0.76,0,19.0
300.02,0,19.0
20.0,0,19.0
237.16,0,19.0
1.49,0,19.0
11.26,0,19.0
99.99,0,19.0
1.79,0,19.0
120.0,0,19.0
2.97,0,19.0
49.95,0,19.0
8.99,0,19.0
19.66,0,19.0
0.77,0,19.0
1.29,0,19.0
7.7,0,19.0
24.98,0,19.0
0.0,0,19.0
7.0,0,19.0
0.0,0,19.0
78.54,0,19.0
222.1,0,19.0
9.99,0,19.0
40.0,0,19.0
1.0,0,19.0
22.3,0,19.0
80.0,0,19.0
68.95,0,19.0
6.0,0,19.0
150.92,0,19.0
190.34,0,19.0
64.29,0,19.0
2.28,0,19.0
1.79,0,19.0
138.6,0,19.0
7.5,0,19.0
10.98,0,19.0
39.99,0,19.0
18.91,0,19.0
41.39,0,19.0
0.89,0,19.0
297.63,0,19.0
0.37,0,19.0
8.33,0,19.0
46.16,0,19.0
0.69,0,19.0
16.0,0,19.0
2.97,0,19.0
5.0,0,19.0
113.0,0,19.0
30.0,0,19.0
43.0,0,19.0
2.95,0,19.0
9.99,0,19.0
17.99,0,19.0
131.56,0,19.0
149.0,0,19.0
5.49,0,19.0
19.95,0,19.0
3.99,0,19.0
4.49,0,19.0
19.6,0,19.0
718.96,0,19.0
188.0,0,19.0
2.69,0,19.0
227.77,0,19.0
5.0,0,19.0
104.45,0,19.0
186.0,0,19.0
1737.52,0,19.0
9.12,0,19.0
358.99,0,19.0
50.0,0,19.0
85.25,0,19.0
0.89,0,19.0
189.0,0,19.0
36.37,0,19.0
9.99,0,19.0
53.99,0,19.0
8.78,0,19.0
15.15,0,19.0
136.66,0,19.0
30.0,0,19.0
9.99,0,19.0
15.89,0,19.0
28.75,0,19.0
49.89,0,19.0
17.99,0,19.0
42.0,0,19.0
120.0,0,19.0
8.99,0,19.0
26.98,0,19.0
15.13,0,19.0
67.99,0,19.0
103.5,0,19.0
0.89,0,19.0
85.96,0,19.0
8.99,0,19.0
22.69,0,19.0
146.89,0,19.0
23.99,0,19.0
12.97,0,19.0
32.18,0,19.0
29.99,0,19.0
7.69,0,19.0
106.25,0,19.0
60.0,0,19.0
1.98,0,19.0
12.18,0,19.0
57.22,0,19.0
63.8,0,19.0
9.8,0,19.0
1.0,0,19.0
29.99,0,19.0
24.78,0,19.0
1.0,0,19.0
3.14,0,19.0
0.89,0,19.0
84.95,0,19.0
1.0,0,19.0
49.4,0,19.0
9.99,0,19.0
40.47,0,19.0
300.0,0,19.0
120.35,0,19.0
45.0,0,19.0
550.0,0,19.0
79.0,0,19.0
14.16,0,19.0
0.89,0,19.0
0.77,0,19.0
0.89,0,19.0
46.03,0,19.0
0.76,0,19.0
9.27,0,19.0
6.52,0,19.0
64.79,0,19.0
6.28,0,19.0
5.42,0,19.0
1.29,0,19.0
0.89,0,19.0
9.14,0,19.0
2.69,0,19.0
539.11,0,19.0
10.55,0,19.0
36.39,0,19.0
212.09,0,19.0
16.01,0,19.0
42.81,0,19.0
278.21,0,19.0
0.76,0,19.0
1.98,0,19.0
835.0,0,19.0
20.0,0,19.0
18.6,0,19.0
24.95,0,19.0
1162.55,0,19.0
10.0,0,19.0
1.29,0,19.0
12.31,0,19.0
0.12,0,19.0
3.27,0,19.0
0.89,0,19.0
9.99,0,19.0
36.4,0,19.0
0.76,0,19.0
3.59,0,19.0
11.92,0,19.0
60.0,0,19.0
11.97,0,19.0
15.0,0,19.0
44.4,0,19.0
11.5,0,19.0
20.04,0,19.0
29.0,0,19.0
38.4,0,19.0
2.95,0,19.0
530.08,0,19.0
30.91,0,19.0
2.27,0,19.0
45.35,0,19.0
15.0,0,19.0
11.5,0,19.0
1.98,0,19.0
5.99,0,19.0
56.86,0,19.0
0.99,0,19.0
2.62,0,19.0
1.29,0,19.0
9.99,0,19.0
20.96,0,19.0
1.98,0,19.0
35.58,0,19.0
1.0,0,19.0
24.81,0,19.0
3.57,0,19.0
12.99,0,19.0
24.01,0,19.0
64.31,0,19.0
17.99,0,19.0
28.75,0,19.0
25.99,0,19.0
57.9,0,19.0
500.0,0,19.0
12.09,0,19.0
14.27,0,19.0
30.0,0,19.0
157.41,0,19.0
0.7,0,19.0
39.99,0,19.0
427.59,0,19.0
6.03,0,19.0
10.0,0,19.0
174.0,0,19.0
24.63,0,19.0
0.99,0,19.0
53.07,0,19.0
8.98,0,19.0
19.98,0,19.0
3.78,0,19.0
17.99,0,19.0
4.99,0,19.0
9.95,0,19.0
1.98,0,19.0
0.0,0,19.0
1.0,0,19.0
8.95,0,19.0
286.17,0,19.0
15.9,0,19.0
73.03,0,19.0
17.99,0,19.0
35.42,0,19.0
4.49,0,19.0
4.82,0,19.0
12.95,0,19.0
8.73,0,19.0
26.76,0,19.0
10.0,0,19.0
0.99,0,19.0
1243.6,0,19.0
3.2,0,19.0
5.72,0,19.0
1.98,0,19.0
13.99,0,19.0
1.9,0,19.0
0.11,0,19.0
54.6,0,19.0
0.7,0,19.0
15.0,0,19.0
1.0,0,19.0
5.78,0,19.0
10.0,0,19.0
51.95,0,19.0
23.0,0,19.0
11.57,0,19.0
4.49,0,19.0
19.0,0,19.0
29.98,0,19.0
3.49,0,19.0
1.98,0,19.0
1.76,0,19.0
18.43,0,19.0
34.95,0,19.0
28.04,0,19.0
9.99,0,19.0
0.99,0,19.0
2.98,0,19.0
50.8,0,19.0
6.0,0,19.0
243.6,0,19.0
0.76,0,19.0
34.9,0,19.0
1.98,0,19.0
897.35,0,19.0
19.95,0,19.0
1.5,0,19.0
74.88,0,19.0
20.0,0,19.0
33.35,0,19.0
18.68,0,19.0
15.0,0,19.0
341.1,0,19.0
132.0,0,19.0
359.83,0,19.0
49.99,0,19.0
4.99,0,19.0
148.0,0,19.0
164.0,0,19.0
19.95,0,19.0
40.0,0,19.0
1.0,0,19.0
1.98,0,19.0
70.0,0,19.0
5.37,0,19.0
5.78,0,19.0
1.98,0,19.0
20.41,0,19.0
4.48,0,19.0
8.9,0,19.0
20.18,0,19.0
43.95,0,19.0
2.58,0,19.0
92.5,0,19.0
1.79,0,19.0
9.83,0,19.0
60.23,0,19.0
720.35,0,19.0
65.23,0,19.0
68.25,0,19.0
126.0,0,19.0
11.5,0,19.0
1.98,0,19.0
39.23,0,19.0
7.8,0,19.0
7.56,0,19.0
3.88,0,19.0
152.65,0,19.0
64.0,0,19.0
2.58,0,19.0
10.17,0,19.0
26.85,0,19.0
0.89,0,19.0
99.47,0,19.0
108.9,0,19.0
1.0,0,19.0
0.89,0,19.0
19.98,0,19.0
24.02,0,19.0
49.0,0,19.0
8.4,0,19.0
42.81,0,19.0
3.7,0,19.0
45.3,0,19.0
49.95,0,19.0
250.0,0,19.0
0.89,0,19.0
9.0,0,19.0
15.42,0,19.0
8.99,0,19.0
19.95,0,19.0
250.78,0,19.0
2.29,0,19.0
1.98,0,19.0
3.87,0,19.0
9.99,0,19.0
13.99,0,19.0
542.95,0,19.0
28.0,0,19.0
48.56,0,19.0
1.98,0,19.0
124.99,0,19.0
3379.6,0,19.0
0.89,0,19.0
3379.6,0,19.0
11.13,0,19.0
4.99,0,19.0
45.7,0,19.0
19.98,0,19.0
1.87,0,19.0
40.78,0,19.0
1.8,0,19.0
1.18,0,19.0
7.49,0,19.0
101.46,0,19.0
1.01,0,19.0
10.12,0,19.0
16.0,0,19.0
153.95,0,19.0
11.99,0,19.0
108.1,0,19.0
1056.57,0,19.0
230.0,0,19.0
2.9,0,19.0
22.67,0,19.0
4.6,0,19.0
86.56,0,19.0
23.08,0,19.0
50.33,0,19.0
8.95,0,19.0
110.99,0,19.0
113.85,0,19.0
5.99,0,19.0
79.99,0,19.0
2.58,0,19.0
1.79,0,19.0
144.8,0,19.0
67.75,0,19.0
7.11,0,19.0
5.98,0,19.0
1.0,0,19.0
4.95,0,19.0
18.93,0,19.0
0.89,0,19.0
5.99,0,19.0
63.9,0,19.0
39.96,0,19.0
9.09,0,19.0
110.0,0,19.0
310.2,0,19.0
7.76,0,19.0
47.9,0,19.0
1.78,0,19.0
168.87,0,19.0
209.77,0,19.0
10.0,0,19.0
4.13,0,19.0
138.0,0,19.0
149.0,0,19.0
13.99,0,19.0
0.76,0,19.0
34.99,0,19.0
28.75,0,19.0
6.99,0,19.0
81.85,0,19.0
119.1,0,19.0
19.95,0,19.0
4.49,0,19.0
0.0,0,19.0
38.0,0,19.0
37.93,0,19.0
7.64,0,19.0
37.4,0,19.0
39.99,0,19.0
179.08,0,19.0
2.58,0,19.0
1.0,0,19.0
158.96,0,19.0
1.79,0,19.0
99.92,0,19.0
14.99,0,19.0
300.0,0,19.0
12.99,0,19.0
56.44,0,19.0
6.3,0,19.0
12.0,0,19.0
0.99,0,19.0
44.99,0,19.0
4.49,0,19.0
20.0,0,19.0
0.79,0,19.0
639.4,0,19.0
235.0,0,19.0
1.0,0,19.0
3.7,0,19.0
4.47,0,19.0
97.88,0,19.0
7.32,0,19.0
8.97,0,19.0
66.53,0,19.0
352.45,0,19.0
7.99,0,19.0
188.8,0,19.0
0.76,0,19.0
8.62,0,19.0
8.93,0,19.0
8.0,0,19.0
1.98,0,19.0
8.99,0,19.0
49.0,0,19.0
0.99,0,19.0
42.81,0,19.0
1020.98,0,19.0
8.99,0,19.0
30.33,0,19.0
474.0,0,19.0
13.08,0,19.0
3.0,0,19.0
17.5,0,19.0
9.98,0,19.0
101.2,0,19.0
0.99,0,19.0
22.47,0,19.0
0.89,0,19.0
31.91,0,19.0
68.0,0,19.0
774.01,0,19.0
29.99,0,19.0
1.0,0,19.0
3.85,0,19.0
398.14,0,19.0
5.38,0,19.0
1.98,0,19.0
10.0,0,19.0
12.99,0,19.0
6.95,0,19.0
1.29,0,19.0
23.5,0,19.0
44.0,0,19.0
0.0,0,19.0
47.85,0,19.0
126.69,0,19.0
3.58,0,19.0
139.0,0,19.0
8.0,0,19.0
19.84,0,19.0
44.95,0,19.0
378.2,0,19.0
1.0,0,19.0
54.46,0,19.0
0.99,0,19.0
39.66,0,19.0
1.1,0,19.0
500.0,0,19.0
49.99,0,19.0
4.49,0,19.0
0.89,0,19.0
9.99,0,19.0
1.0,0,19.0
1.79,0,19.0
24.9,0,19.0
10.0,0,19.0
13.99,0,19.0
298.0,0,19.0
47.9,0,19.0
25.0,0,19.0
1.98,0,19.0
2.99,0,19.0
14.99,0,19.0
8.99,0,19.0
2.58,0,19.0
15.0,0,19.0
109.3,0,19.0
1.98,0,19.0
2.76,0,19.0
61.54,0,19.0
49.95,0,19.0
1.0,0,19.0
3.77,0,19.0
